surrogate_method,surrogate_seed,target_method,target_seed,attack,class_id,class_name,n_samples,n_correct,acc
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,202,cw_l2,7,horse,125,105,0.84
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,202,cw_l2,8,ship,125,115,0.92
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,202,cw_l2,9,truck,125,115,0.92
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,1337,pgd20_ce,0,airplane,125,83,0.664
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,1337,pgd20_ce,1,automobile,125,96,0.768
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,1337,pgd20_ce,2,bird,125,53,0.424
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,1337,pgd20_ce,3,cat,125,38,0.304
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,1337,pgd20_ce,4,deer,125,48,0.384
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,1337,pgd20_ce,5,dog,125,61,0.488
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,1337,pgd20_ce,6,frog,125,71,0.568
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,1337,pgd20_ce,7,horse,125,85,0.68
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,1337,pgd20_ce,8,ship,125,87,0.696
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,1337,pgd20_ce,9,truck,125,94,0.752
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,1337,ddn_l2,0,airplane,125,102,0.816
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,1337,ddn_l2,1,automobile,125,115,0.92
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,1337,ddn_l2,2,bird,125,75,0.6
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,1337,ddn_l2,3,cat,125,65,0.52
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,1337,ddn_l2,4,deer,125,83,0.664
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,1337,ddn_l2,5,dog,125,78,0.624
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,1337,ddn_l2,6,frog,125,105,0.84
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,1337,ddn_l2,7,horse,125,104,0.832
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,1337,ddn_l2,8,ship,125,112,0.896
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,1337,ddn_l2,9,truck,125,106,0.848
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,1337,fgsm_rs,0,airplane,125,105,0.84
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,1337,fgsm_rs,1,automobile,125,109,0.872
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,1337,fgsm_rs,2,bird,125,83,0.664
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,1337,fgsm_rs,3,cat,125,48,0.384
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,1337,fgsm_rs,4,deer,125,81,0.648
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,1337,fgsm_rs,5,dog,125,72,0.576
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,1337,fgsm_rs,6,frog,125,99,0.792
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,1337,fgsm_rs,7,horse,125,106,0.848
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,1337,fgsm_rs,8,ship,125,112,0.896
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,1337,fgsm_rs,9,truck,125,104,0.832
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,1337,tpgd,0,airplane,125,92,0.736
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,1337,tpgd,1,automobile,125,109,0.872
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,1337,tpgd,2,bird,125,79,0.632
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,1337,tpgd,3,cat,125,58,0.464
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,1337,tpgd,4,deer,125,83,0.664
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,1337,tpgd,5,dog,125,79,0.632
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,1337,tpgd,6,frog,125,97,0.776
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,1337,tpgd,7,horse,125,109,0.872
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,1337,tpgd,8,ship,125,106,0.848
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,1337,tpgd,9,truck,125,102,0.816
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,1337,mifgsm,0,airplane,125,88,0.704
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,1337,mifgsm,1,automobile,125,95,0.76
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,1337,mifgsm,2,bird,125,54,0.432
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,1337,mifgsm,3,cat,125,33,0.264
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,1337,mifgsm,4,deer,125,44,0.352
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,1337,mifgsm,5,dog,125,54,0.432
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,1337,mifgsm,6,frog,125,75,0.6
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,1337,mifgsm,7,horse,125,91,0.728
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,1337,mifgsm,8,ship,125,82,0.656
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,1337,mifgsm,9,truck,125,77,0.616
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,1337,pgd_l2,0,airplane,125,104,0.832
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,1337,pgd_l2,1,automobile,125,114,0.912
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,1337,pgd_l2,2,bird,125,81,0.648
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,1337,pgd_l2,3,cat,125,54,0.432
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,1337,pgd_l2,4,deer,125,85,0.68
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,1337,pgd_l2,5,dog,125,85,0.68
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,1337,pgd_l2,6,frog,125,102,0.816
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,1337,pgd_l2,7,horse,125,102,0.816
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,1337,pgd_l2,8,ship,125,116,0.928
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,1337,pgd_l2,9,truck,125,108,0.864
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,1337,deepfool_l2,0,airplane,125,105,0.84
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,1337,deepfool_l2,1,automobile,125,117,0.936
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,1337,deepfool_l2,2,bird,125,80,0.64
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,1337,deepfool_l2,3,cat,125,82,0.656
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,1337,deepfool_l2,4,deer,125,96,0.768
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,1337,deepfool_l2,5,dog,125,89,0.712
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,1337,deepfool_l2,6,frog,125,106,0.848
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,1337,deepfool_l2,7,horse,125,112,0.896
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,1337,deepfool_l2,8,ship,125,115,0.92
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,1337,deepfool_l2,9,truck,125,108,0.864
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,1337,cw_l2,0,airplane,125,104,0.832
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,1337,cw_l2,1,automobile,125,112,0.896
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,1337,cw_l2,2,bird,125,80,0.64
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,1337,cw_l2,3,cat,125,68,0.544
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,1337,cw_l2,4,deer,125,84,0.672
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,1337,cw_l2,5,dog,125,81,0.648
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,1337,cw_l2,6,frog,125,107,0.856
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,1337,cw_l2,7,horse,125,108,0.864
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,1337,cw_l2,8,ship,125,113,0.904
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,1337,cw_l2,9,truck,125,115,0.92
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,7777,pgd20_ce,0,airplane,125,86,0.688
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,7777,pgd20_ce,1,automobile,125,97,0.776
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,7777,pgd20_ce,2,bird,125,53,0.424
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,7777,pgd20_ce,3,cat,125,31,0.248
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,7777,pgd20_ce,4,deer,125,52,0.416
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,7777,pgd20_ce,5,dog,125,64,0.512
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,7777,pgd20_ce,6,frog,125,71,0.568
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,7777,pgd20_ce,7,horse,125,85,0.68
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,7777,pgd20_ce,8,ship,125,85,0.68
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,7777,pgd20_ce,9,truck,125,95,0.76
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,7777,ddn_l2,0,airplane,125,101,0.808
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,7777,ddn_l2,1,automobile,125,114,0.912
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,7777,ddn_l2,2,bird,125,73,0.584
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,7777,ddn_l2,3,cat,125,61,0.488
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,7777,ddn_l2,4,deer,125,84,0.672
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,7777,ddn_l2,5,dog,125,79,0.632
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,7777,ddn_l2,6,frog,125,106,0.848
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,7777,ddn_l2,7,horse,125,100,0.8
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,7777,ddn_l2,8,ship,125,114,0.912
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,7777,ddn_l2,9,truck,125,106,0.848
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,7777,fgsm_rs,0,airplane,125,105,0.84
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,7777,fgsm_rs,1,automobile,125,110,0.88
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,7777,fgsm_rs,2,bird,125,80,0.64
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,7777,fgsm_rs,3,cat,125,42,0.336
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,7777,fgsm_rs,4,deer,125,86,0.688
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,7777,fgsm_rs,5,dog,125,75,0.6
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,7777,fgsm_rs,6,frog,125,101,0.808
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,7777,fgsm_rs,7,horse,125,105,0.84
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,7777,fgsm_rs,8,ship,125,110,0.88
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,7777,fgsm_rs,9,truck,125,106,0.848
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,7777,tpgd,0,airplane,125,86,0.688
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,7777,tpgd,1,automobile,125,109,0.872
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,7777,tpgd,2,bird,125,77,0.616
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,7777,tpgd,3,cat,125,61,0.488
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,7777,tpgd,4,deer,125,83,0.664
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,7777,tpgd,5,dog,125,80,0.64
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,7777,tpgd,6,frog,125,100,0.8
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,7777,tpgd,7,horse,125,107,0.856
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,7777,tpgd,8,ship,125,106,0.848
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,7777,tpgd,9,truck,125,102,0.816
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,7777,mifgsm,0,airplane,125,89,0.712
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,7777,mifgsm,1,automobile,125,91,0.728
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,7777,mifgsm,2,bird,125,53,0.424
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,7777,mifgsm,3,cat,125,28,0.224
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,7777,mifgsm,4,deer,125,43,0.344
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,7777,mifgsm,5,dog,125,57,0.456
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,7777,mifgsm,6,frog,125,74,0.592
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,7777,mifgsm,7,horse,125,90,0.72
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,7777,mifgsm,8,ship,125,82,0.656
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,7777,mifgsm,9,truck,125,78,0.624
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,7777,pgd_l2,0,airplane,125,106,0.848
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,7777,pgd_l2,1,automobile,125,111,0.888
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,7777,pgd_l2,2,bird,125,74,0.592
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,7777,pgd_l2,3,cat,125,51,0.408
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,7777,pgd_l2,4,deer,125,80,0.64
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,7777,pgd_l2,5,dog,125,82,0.656
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,7777,pgd_l2,6,frog,125,99,0.792
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,7777,pgd_l2,7,horse,125,106,0.848
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,7777,pgd_l2,8,ship,125,118,0.944
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,7777,pgd_l2,9,truck,125,107,0.856
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,7777,deepfool_l2,0,airplane,125,104,0.832
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,7777,deepfool_l2,1,automobile,125,115,0.92
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,7777,deepfool_l2,2,bird,125,72,0.576
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,7777,deepfool_l2,3,cat,125,82,0.656
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,7777,deepfool_l2,4,deer,125,99,0.792
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,7777,deepfool_l2,5,dog,125,86,0.688
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,7777,deepfool_l2,6,frog,125,105,0.84
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,7777,deepfool_l2,7,horse,125,112,0.896
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,7777,deepfool_l2,8,ship,125,114,0.912
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,7777,deepfool_l2,9,truck,125,111,0.888
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,7777,cw_l2,0,airplane,125,105,0.84
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,7777,cw_l2,1,automobile,125,113,0.904
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,7777,cw_l2,2,bird,125,83,0.664
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,7777,cw_l2,3,cat,125,71,0.568
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,7777,cw_l2,4,deer,125,87,0.696
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,7777,cw_l2,5,dog,125,83,0.664
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,7777,cw_l2,6,frog,125,105,0.84
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,7777,cw_l2,7,horse,125,105,0.84
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,7777,cw_l2,8,ship,125,113,0.904
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,7777,cw_l2,9,truck,125,113,0.904
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,12345,pgd20_ce,0,airplane,125,83,0.664
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,12345,pgd20_ce,1,automobile,125,95,0.76
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,12345,pgd20_ce,2,bird,125,57,0.456
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,12345,pgd20_ce,3,cat,125,35,0.28
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,12345,pgd20_ce,4,deer,125,49,0.392
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,12345,pgd20_ce,5,dog,125,65,0.52
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,12345,pgd20_ce,6,frog,125,69,0.552
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,12345,pgd20_ce,7,horse,125,83,0.664
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,12345,pgd20_ce,8,ship,125,87,0.696
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,12345,pgd20_ce,9,truck,125,98,0.784
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,12345,ddn_l2,0,airplane,125,101,0.808
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,12345,ddn_l2,1,automobile,125,114,0.912
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,12345,ddn_l2,2,bird,125,77,0.616
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,12345,ddn_l2,3,cat,125,71,0.568
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,12345,ddn_l2,4,deer,125,86,0.688
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,12345,ddn_l2,5,dog,125,83,0.664
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,12345,ddn_l2,6,frog,125,102,0.816
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,12345,ddn_l2,7,horse,125,102,0.816
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,12345,ddn_l2,8,ship,125,114,0.912
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,12345,ddn_l2,9,truck,125,109,0.872
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,12345,fgsm_rs,0,airplane,125,104,0.832
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,12345,fgsm_rs,1,automobile,125,107,0.856
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,12345,fgsm_rs,2,bird,125,85,0.68
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,12345,fgsm_rs,3,cat,125,51,0.408
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,12345,fgsm_rs,4,deer,125,84,0.672
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,12345,fgsm_rs,5,dog,125,69,0.552
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,12345,fgsm_rs,6,frog,125,102,0.816
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,12345,fgsm_rs,7,horse,125,104,0.832
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,12345,fgsm_rs,8,ship,125,113,0.904
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,12345,fgsm_rs,9,truck,125,102,0.816
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,12345,tpgd,0,airplane,125,88,0.704
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,12345,tpgd,1,automobile,125,106,0.848
multi_attack_pgd_linf_ddn_l2_mb,73,attackdro_pp_anchor035_gradfp_online_k4,12345,tpgd,2,bird,125,79,0.632
